ScenSet,SetName,ScenName,ScenProb,ScenColor,ScenVar,startTime,ScenAttr,Time Evolution from Trigger,Time Evolution to Trigger,Trigger Holder,Scenario Shift Rule,ScenType,ScenValue
,CONDITIONAL_SET,Base Scenario,0,red
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_BNK_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_BNK_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CPG_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_CUA_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ENE_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_ISU_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_SVC_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TEL_CCC_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_AAA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_AA_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_A_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_BBB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_BB_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
,,,,,,,,,,,,,730,1
,,,,,,,,,,,,,1095,1
,,,,,,,,,,,,,1460,1
,,,,,,,,,,,,,1825,1
,,,,,,,,,,,,,2555,1
,,,,,,,,,,,,,3650,1
,,,,,,,,,,,,,7300,1
,,,,,,,,,,,,,10950,1
,,,,,CX_CSC_RSD_SEN_TRA_B_MD,0,,,,,,variable factor,Term
,,,,,,,,,,,,,182,1
,,,,,,,,,,,,,365,1
